entry_ts_dh,date,type_dh,short_strike_dh,long_strike_dh,pnl,lots,pnl_per_lot,exit_ts_dh,expiry,type_bt,entry_ts_bt,atm,lot,short_strike_bt,long_strike_bt,credit,margin,alpha,alpha2,spot_entry,exit_ts_bt,exit_reason,exit_cost_to_close,gross_pnl,charges,net_pnl,same_type,same_short,entry_diff_min
2025-12-08 13:22:00,2025-12-08,?,,,21525.0,4,5381.25,2025-12-09 15:00:21.845,2025-12-09,bear_call,2025-12-08 13:29:00,25950,75,25950,26350,91.1,23167.5,0.1987341772151898,0.1864406779661017,25957.35,2025-12-09 15:16:00,TIME,0.1,6825.000000000001,104.68162999999998,6720.318370000001,False,False,7.0
2025-12-10 10:22:00,2025-12-10,?,,,-15243.75,5,-3048.75,2025-12-10 10:55:57.083,2025-12-16,bull_put,2025-12-10 10:16:00,25950,75,25950,25550,97.95,22653.75,0.8721518987341772,0.9932203389830508,25930.15,2025-12-10 11:00:00,SL,144.9,-3521.25,116.9356023875,-3638.1856023875,False,False,6.0
2025-12-10 10:22:00,2025-12-10,?,,,-15243.75,5,-3048.75,2025-12-10 10:55:57.083,2025-12-16,bull_put,2025-12-10 11:05:00,25850,75,25850,25450,95.0,22875.0,0.9037974683544304,0.9627118644067796,25852.95,2025-12-11 09:39:00,SL,142.35,-3551.2499999999995,115.7707540625,-3667.0207540625,False,False,43.0
2025-12-10 10:57:00,2025-12-10,?,,,-2756.25,5,-551.25,2025-12-11 15:00:32.882,2025-12-16,bull_put,2025-12-10 10:16:00,25950,75,25950,25550,97.95,22653.75,0.8721518987341772,0.9932203389830508,25930.15,2025-12-10 11:00:00,SL,144.9,-3521.25,116.9356023875,-3638.1856023875,False,False,41.0
2025-12-10 10:57:00,2025-12-10,?,,,-2756.25,5,-551.25,2025-12-11 15:00:32.882,2025-12-16,bull_put,2025-12-10 11:05:00,25850,75,25850,25450,95.0,22875.0,0.9037974683544304,0.9627118644067796,25852.95,2025-12-11 09:39:00,SL,142.35,-3551.2499999999995,115.7707540625,-3667.0207540625,False,False,8.0
2025-12-15 10:17:00,2025-12-15,?,,,-285.0,4,-71.25,2025-12-16 15:00:52.836,2025-12-16,bull_put,2025-12-15 10:31:00,26000,75,26000,25600,77.8,24165.0,0.8974683544303798,0.9254237288135592,25978.9,2025-12-16 14:19:00,SL,133.05,-4143.750000000001,107.7171349925,-4251.467134992501,False,False,14.0
2025-12-17 11:03:00,2025-12-17,?,,,1800.0,4,450.0,2025-12-18 15:00:33.118,2025-12-23,bull_put,2025-12-17 10:20:00,25850,75,25850,25450,92.75,23043.75,0.8139240506329114,0.9254237288135592,25848.75,2025-12-18 15:16:00,TIME,93.15,-30.000000000000423,111.20072006,-141.20072006000044,False,False,43.0
2025-12-19 10:20:00,2025-12-19,?,,,21480.0,4,5370.0,2025-12-22 15:00:17.513,2025-12-23,bull_put,2025-12-19 10:18:00,25950,75,25950,25550,74.95,24378.75,0.8063291139240506,0.8406779661016949,25946.6,2025-12-22 15:16:00,TIME,6.1,5163.750000000001,104.0188396025,5059.731160397501,False,False,2.0
2025-12-23 10:18:00,2025-12-23,?,,,4477.5,3,1492.5,2025-12-23 15:00:52.687,2025-12-23,bear_call,2025-12-23 10:20:00,26150,75,26150,26550,44.2,26685.0,0.0582278481012658,0.1423728813559322,26170.0,2025-12-23 15:16:00,TIME,28.1,1207.5,100.13060819,1107.36939181,False,False,2.0
2025-12-24 10:16:00,2025-12-24,bull_put,26250.0,25850.0,-13995.0,4,-3498.75,2025-12-24 14:26:33.688,2025-12-30,bear_call,2025-12-24 10:21:00,26200,75,26200,26600,115.81,21314.25,0.0974683544303797,0.0305084745762711,26224.0,2025-12-26 15:16:00,TIME,19.0,7260.75,108.7614568745,7151.9885431255,False,False,5.0
2025-12-31 10:34:00,2025-12-31,bull_put,26050.0,25650.0,14283.75,5,2856.75,2026-01-01 15:00:23.228,2026-01-06,bull_put,2025-12-31 10:16:00,26000,65,26000,25600,69.85,21459.75,0.8835443037974684,0.9898305084745764,26004.05,2026-01-01 15:16:00,TIME,23.6,3006.2499999999995,102.8939064795,2903.3560935205,True,False,18.0
2026-01-02 10:16:00,2026-01-02,bull_put,26250.0,25850.0,2486.25,5,497.25,2026-01-05 15:00:17.176,2026-01-06,bull_put,2026-01-02 10:19:00,26250,65,26250,25850,57.35,22272.25,0.8569620253164557,0.8949152542372881,26254.4,2026-01-05 15:16:00,TIME,63.14999999999999,-376.9999999999994,102.530907096,-479.5309070959994,True,True,3.0
2026-01-06 10:23:00,2026-01-06,bear_call,26250.0,26650.0,4231.5,3,1410.5,2026-01-06 12:55:18.355,2026-01-06,bear_call,2026-01-06 10:20:00,26250,65,26250,26650,27.25,24228.75,0.1063291139240506,0.1898305084745762,26231.5,2026-01-06 15:16:00,TIME,0.1,1764.7499999999998,96.9869284415,1667.7630715585,True,True,3.0
2026-01-07 10:16:00,2026-01-07,bull_put,26150.0,25750.0,-16721.25,5,-3344.25,2026-01-08 09:32:32.474,2026-01-13,bull_put,2026-01-07 10:16:00,26200,65,26200,25800,86.3,20390.5,0.9759493670886076,1.0,26183.8,2026-01-08 09:27:00,SL,137.70000000000002,-3341.0000000000014,109.231902033,-3450.231902033001,True,False,0.0
2026-01-08 10:17:00,2026-01-08,bull_put,26050.0,25650.0,-16526.25,5,-3305.25,2026-01-08 11:58:19.059,2026-01-13,bear_call,2026-01-08 10:20:00,26050,65,26050,26450,90.8,20098.0,0.0316455696202531,0.0610169491525423,26037.15,2026-01-09 15:16:00,TIME,11.950000000000005,5125.25,104.4351890145,5020.8148109855,False,True,3.0
2026-01-12 11:17:00,2026-01-12,bear_call,25550.0,25950.0,-15876.25,5,-3175.25,2026-01-12 12:17:32.517,2026-01-13,bear_call,2026-01-12 10:17:00,25550,65,25550,25950,88.5,20247.5,0.0898734177215189,0.1423728813559322,25550.4,2026-01-12 12:22:00,SL,160.55,-4683.250000000001,109.4660595345,-4792.716059534501,True,True,60.0
2026-01-12 11:17:00,2026-01-12,bear_call,25550.0,25950.0,-15876.25,5,-3175.25,2026-01-12 12:17:32.517,2026-01-13,bull_put,2026-01-12 12:28:00,25700,65,25700,25300,79.6,20826.0,0.9721518987341772,0.8677966101694915,25675.3,2026-01-13 15:16:00,TIME,0.1,5167.5,102.833411051,5064.666588949,False,False,71.0
2026-01-12 12:19:00,2026-01-12,bull_put,25600.0,25200.0,21352.5,5,4270.5,2026-01-13 15:00:43.245,2026-01-13,bear_call,2026-01-12 10:17:00,25550,65,25550,25950,88.5,20247.5,0.0898734177215189,0.1423728813559322,25550.4,2026-01-12 12:22:00,SL,160.55,-4683.250000000001,109.4660595345,-4792.716059534501,False,False,122.0
2026-01-12 12:19:00,2026-01-12,bull_put,25600.0,25200.0,21352.5,5,4270.5,2026-01-13 15:00:43.245,2026-01-13,bull_put,2026-01-12 12:28:00,25700,65,25700,25300,79.6,20826.0,0.9721518987341772,0.8677966101694915,25675.3,2026-01-13 15:16:00,TIME,0.1,5167.5,102.833411051,5064.666588949,True,False,9.0
2026-01-14 10:24:00,2026-01-14,bear_call,25650.0,26050.0,-18183.75,5,-3636.75,2026-01-14 11:49:37.389,2026-01-20,bear_call,2026-01-14 10:19:00,25700,65,25700,26100,111.9,18726.5,0.0924050632911392,0.0033898305084745,25678.3,2026-01-14 11:31:00,SL,155.25,-2817.7500000000005,115.5548381525,-2933.3048381525005,True,False,5.0
2026-01-14 10:24:00,2026-01-14,bear_call,25650.0,26050.0,-18183.75,5,-3636.75,2026-01-14 11:49:37.389,2026-01-20,bull_put,2026-01-14 11:50:00,25800,65,25800,25400,96.3,19740.5,0.8886075949367088,0.9864406779661016,25784.75,2026-01-14 13:38:00,SL,143.65,-3077.7499999999995,114.48619067649996,-3192.2361906764995,False,False,86.0
2026-01-14 10:24:00,2026-01-14,bear_call,25650.0,26050.0,-18183.75,5,-3636.75,2026-01-14 11:49:37.389,2026-01-20,bear_call,2026-01-14 13:44:00,25650,65,25650,26050,116.39999999999998,18434.0,0.1455696202531645,0.1016949152542373,25665.2,2026-01-16 09:49:00,SL,159.8,-2821.0000000000023,114.589567528,-2935.589567528002,True,True,200.0
2026-01-14 12:07:00,2026-01-14,bear_call,25800.0,26200.0,11618.75,5,2323.75,2026-01-16 15:00:38.153,2026-01-20,bear_call,2026-01-14 10:19:00,25700,65,25700,26100,111.9,18726.5,0.0924050632911392,0.0033898305084745,25678.3,2026-01-14 11:31:00,SL,155.25,-2817.7500000000005,115.5548381525,-2933.3048381525005,True,False,108.0
2026-01-14 12:07:00,2026-01-14,bear_call,25800.0,26200.0,11618.75,5,2323.75,2026-01-16 15:00:38.153,2026-01-20,bull_put,2026-01-14 11:50:00,25800,65,25800,25400,96.3,19740.5,0.8886075949367088,0.9864406779661016,25784.75,2026-01-14 13:38:00,SL,143.65,-3077.7499999999995,114.48619067649996,-3192.2361906764995,False,True,17.0
2026-01-14 12:07:00,2026-01-14,bear_call,25800.0,26200.0,11618.75,5,2323.75,2026-01-16 15:00:38.153,2026-01-20,bear_call,2026-01-14 13:44:00,25650,65,25650,26050,116.39999999999998,18434.0,0.1455696202531645,0.1016949152542373,25665.2,2026-01-16 09:49:00,SL,159.8,-2821.0000000000023,114.589567528,-2935.589567528002,True,False,97.0
2026-01-21 10:18:00,2026-01-21,bull_put,25150.0,24750.0,-17631.25,5,-3526.25,2026-01-21 10:45:15.652,2026-01-27,bear_call,2026-01-21 10:19:00,25150,65,25150,25550,141.1,16828.5,0.0924050632911392,0.0881355932203389,25146.0,2026-01-21 12:42:00,SL,186.7,-2964.0000000000014,124.169240215,-3088.169240215001,False,True,1.0
2026-01-21 10:18:00,2026-01-21,bull_put,25150.0,24750.0,-17631.25,5,-3526.25,2026-01-21 10:45:15.652,2026-01-27,bull_put,2026-01-21 12:44:00,25250,65,25250,24850,98.8,19578.0,0.9341772151898734,0.8677966101694915,25236.8,2026-01-21 14:29:00,SL,146.10000000000002,-3074.500000000002,121.952622097,-3196.452622097002,True,False,146.0
2026-01-21 10:47:00,2026-01-21,bear_call,25000.0,25400.0,-19548.75,5,-3909.75,2026-01-21 12:18:55.808,2026-01-27,bear_call,2026-01-21 10:19:00,25150,65,25150,25550,141.1,16828.5,0.0924050632911392,0.0881355932203389,25146.0,2026-01-21 12:42:00,SL,186.7,-2964.0000000000014,124.169240215,-3088.169240215001,True,False,28.0
2026-01-21 10:47:00,2026-01-21,bear_call,25000.0,25400.0,-19548.75,5,-3909.75,2026-01-21 12:18:55.808,2026-01-27,bull_put,2026-01-21 12:44:00,25250,65,25250,24850,98.8,19578.0,0.9341772151898734,0.8677966101694915,25236.8,2026-01-21 14:29:00,SL,146.10000000000002,-3074.500000000002,121.952622097,-3196.452622097002,False,False,117.0
2026-01-22 10:16:00,2026-01-22,bull_put,25400.0,25000.0,-17452.5,5,-3490.5,2026-01-22 10:32:12.251,2026-01-27,bear_call,2026-01-22 10:20:00,25350,65,25350,25750,121.89999999999998,18076.5,0.0493670886075949,0.0271186440677966,25341.3,2026-01-23 15:16:00,TIME,24.7,6317.999999999998,110.04965559299998,6207.950344406998,False,False,4.0
2026-01-22 10:34:00,2026-01-22,bear_call,25250.0,25650.0,34433.75,5,6886.75,2026-01-23 15:00:17.116,2026-01-27,bear_call,2026-01-22 10:20:00,25350,65,25350,25750,121.89999999999998,18076.5,0.0493670886075949,0.0271186440677966,25341.3,2026-01-23 15:16:00,TIME,24.7,6317.999999999998,110.04965559299998,6207.950344406998,True,False,14.0
2026-01-28 13:17:00,2026-01-28,bull_put,25300.0,24900.0,13422.5,5,2684.5,2026-01-29 15:00:33.370,2026-02-03,bull_put,2026-01-28 10:24:00,25300,65,25300,24900,132.10000000000002,17413.5,0.9367088607594936,1.0,25276.1,2026-01-29 15:16:00,TIME,81.14999999999999,3311.750000000002,125.3671568245,3186.382843175502,True,True,173.0
2026-01-30 10:15:00,2026-01-30,bull_put,25300.0,24900.0,1040.0,3,346.6666666666667,2026-01-30 15:08:32.747,2026-02-03,bear_call,2026-01-30 10:21:00,25300,65,25300,25700,135.45,17195.75,0.0886075949367088,0.047457627118644,25291.25,2026-02-01 11:11:00,SL,175.05,-2574.0000000000014,131.191859416,-2705.191859416001,False,True,6.0
2026-02-04 10:39:00,2026-02-04,bear_call,25700.0,26100.0,14202.5,5,2840.5,2026-02-05 15:00:34.028,2026-02-10,bear_call,2026-02-04 10:20:00,25750,65,25750,26150,137.05,17091.75,0.1189873417721519,0.0101694915254237,25757.35,2026-02-05 15:16:00,TIME,74.3,4078.750000000001,116.7003632085,3962.049636791501,True,False,19.0
2026-02-06 10:18:00,2026-02-06,bull_put,25500.0,25100.0,25525.5,6,4254.25,2026-02-09 09:16:35.929,2026-02-10,bull_put,2026-02-06 10:19:00,25550,65,25550,25150,90.3,20130.5,0.9924050632911392,0.9796610169491524,25551.7,2026-02-09 15:16:00,TIME,7.450000000000001,5385.250000000001,105.8119770115,5279.438022988501,True,False,1.0
2026-02-11 10:19:00,2026-02-11,bull_put,25950.0,25550.0,-17273.75,5,-3454.75,2026-02-12 09:31:39.489,2026-02-17,bull_put,2026-02-11 10:18:00,25950,65,25950,25550,90.3,20130.5,0.9658227848101266,0.9864406779661016,25939.4,2026-02-12 11:32:00,SL,137.5,-3068.0,113.055951314,-3181.055951314,True,True,1.0
2026-02-12 10:15:00,2026-02-12,bull_put,25900.0,25500.0,-16916.25,5,-3383.25,2026-02-12 14:48:09.874,2026-02-17,bear_call,2026-02-12 11:35:00,25800,65,25800,26200,123.5,17972.5,0.1645569620253164,0.0745762711864406,25821.15,2026-02-13 15:16:00,TIME,18.85,6802.25,109.4839556855,6692.7660443145,False,False,80.0
2026-02-18 10:59:00,2026-02-18,bull_put,25700.0,25300.0,-17452.5,5,-3490.5,2026-02-19 12:15:14.237,2026-02-24,bear_call,2026-02-18 10:17:00,25650,65,25650,26050,125.9,17816.5,0.1379746835443038,0.1084745762711864,25657.35,2026-02-18 13:24:00,SL,167.9,-2730.000000000001,118.113877824,-2848.113877824001,False,False,42.0
2026-02-18 10:59:00,2026-02-18,bull_put,25700.0,25300.0,-17452.5,5,-3490.5,2026-02-19 12:15:14.237,2026-02-24,bear_call,2026-02-18 13:26:00,25750,65,25750,26150,110.6,18811.0,0.1784810126582278,0.0610169491525423,25736.05,2026-02-18 15:01:00,SL,157.70000000000002,-3061.5000000000014,115.02878636,-3176.528786360001,False,False,147.0
2026-02-19 12:17:00,2026-02-19,bear_call,25600.0,26000.0,-6565.0,5,-1313.0,2026-02-20 15:00:06.795,2026-02-24,bear_call,2026-02-19 10:28:00,25750,65,25750,26150,108.15,18970.25,0.1531645569620253,0.0881355932203389,25738.6,2026-02-20 15:16:00,TIME,47.0,3974.750000000001,108.9343262415,3865.815673758501,True,False,109.0
2026-02-23 10:20:00,2026-02-23,bull_put,25750.0,25350.0,-17127.5,5,-3425.5,2026-02-23 11:49:29.053,2026-02-24,bear_call,2026-02-23 10:28:00,25700,65,25700,26100,99.0,19565.0,0.140506329113924,0.0813559322033898,25709.35,2026-02-24 15:16:00,TIME,0.1,6428.500000000001,104.39962746899998,6324.100372531001,False,False,8.0
2026-02-23 11:51:00,2026-02-23,bear_call,25650.0,26050.0,26845.0,5,5369.0,2026-02-24 12:06:59.699,2026-02-24,bear_call,2026-02-23 10:28:00,25700,65,25700,26100,99.0,19565.0,0.140506329113924,0.0813559322033898,25709.35,2026-02-24 15:16:00,TIME,0.1,6428.500000000001,104.39962746899998,6324.100372531001,True,False,83.0
2026-02-25 10:19:00,2026-02-25,bull_put,25650.0,25250.0,-18687.5,5,-3737.5,2026-02-25 12:36:32.690,2026-03-02,bull_put,2026-02-25 10:17:00,25650,65,25650,25250,89.35,20192.25,0.9481012658227848,1.0,25644.7,2026-02-25 12:35:00,SL,139.90000000000003,-3285.7500000000027,116.9410644095,-3402.691064409503,True,True,2.0
2026-02-25 10:19:00,2026-02-25,bull_put,25650.0,25250.0,-18687.5,5,-3737.5,2026-02-25 12:36:32.690,2026-03-02,bull_put,2026-02-25 12:42:00,25550,65,25550,25150,105.95,19113.25,0.8734177215189873,0.8542372881355932,25525.8,2026-02-26 12:23:00,SL,155.0,-3188.250000000001,119.5622315555,-3307.812231555501,True,False,143.0
2026-02-25 12:38:00,2026-02-25,bear_call,25500.0,25900.0,10952.5,5,2190.5,2026-02-26 15:00:33.264,2026-03-02,bull_put,2026-02-25 10:17:00,25650,65,25650,25250,89.35,20192.25,0.9481012658227848,1.0,25644.7,2026-02-25 12:35:00,SL,139.90000000000003,-3285.7500000000027,116.9410644095,-3402.691064409503,False,False,141.0
2026-02-25 12:38:00,2026-02-25,bear_call,25500.0,25900.0,10952.5,5,2190.5,2026-02-26 15:00:33.264,2026-03-02,bull_put,2026-02-25 12:42:00,25550,65,25550,25150,105.95,19113.25,0.8734177215189873,0.8542372881355932,25525.8,2026-02-26 12:23:00,SL,155.0,-3188.250000000001,119.5622315555,-3307.812231555501,False,False,4.0
2026-02-27 10:20:00,2026-02-27,bear_call,25300.0,25700.0,33523.75,5,6704.75,2026-03-02 15:00:11.885,2026-03-02,bear_call,2026-02-27 10:17:00,25300,65,25300,25700,105.9,19116.5,0.0924050632911392,0.0644067796610169,25309.55,2026-03-02 15:16:00,TIME,0.15,6873.75,105.9115764985,6767.8384235015,True,True,3.0
2026-03-06 10:35:00,2026-03-06,bear_call,24650.0,25050.0,41827.5,5,8365.5,2026-03-09 15:00:16.457,2026-03-10,bull_put,2026-03-06 10:19:00,24650,65,24650,24250,117.4,18369.0,0.8063291139240506,0.8033898305084746,24674.15,2026-03-06 14:49:00,SL,172.6,-3588.0,139.895949278,-3727.895949278,False,True,16.0
2026-03-10 10:16:00,2026-03-10,bull_put,24150.0,23750.0,9330.75,3,3110.25,2026-03-10 14:05:23.377,2026-03-10,bull_put,2026-03-10 10:16:00,24200,65,24200,23800,77.05000000000001,20991.75,0.9746835443037974,0.952542372881356,24187.75,2026-03-10 15:16:00,TIME,0.15,4998.5,102.32246611,4896.17753389,True,False,0.0
2026-03-17 10:20:00,2026-03-17,bull_put,23550.0,23150.0,-8979.75,3,-2993.25,2026-03-17 10:33:43.084,2026-03-17,bull_put,2026-03-17 10:23:00,23550,65,23550,23150,61.0,22035.0,0.879746835443038,0.8338983050847457,23572.65,2026-03-17 10:34:00,SL,113.85,-3435.2499999999995,104.6154397215,-3539.8654397215,True,True,3.0
2026-03-17 10:20:00,2026-03-17,bull_put,23550.0,23150.0,-8979.75,3,-2993.25,2026-03-17 10:33:43.084,2026-03-17,bear_call,2026-03-17 10:37:00,23450,65,23450,23850,62.7,21924.5,0.0189873417721519,0.0813559322033898,23448.8,2026-03-17 13:16:00,SL,119.15,-3669.249999999999,103.9883821865,-3773.238382186499,False,False,17.0
2026-03-17 10:20:00,2026-03-17,bull_put,23550.0,23150.0,-8979.75,3,-2993.25,2026-03-17 10:33:43.084,2026-03-17,bull_put,2026-03-17 13:31:00,23550,65,23550,23150,38.7,23484.5,0.9177215189873418,0.9627118644067796,23573.35,2026-03-17 15:16:00,TIME,0.1,2509.0,98.136366907,2410.863633093,True,True,191.0
2026-03-18 14:08:00,2026-03-18,bear_call,23850.0,24250.0,40950.0,5,8190.0,2026-03-19 15:00:01.004,2026-03-24,bull_put,2026-03-18 10:16:00,23650,65,23650,23250,116.69999999999996,18414.5,0.8683544303797468,1.0,23673.75,2026-03-19 09:16:00,SL,209.00000000000003,-5999.500000000004,147.511397612,-6147.011397612004,False,False,232.0
2026-04-06 10:27:00,2026-04-06,bear_call,22650.0,23050.0,-13624.0,4,-3406.0,2026-04-06 12:50:05.956,2026-04-07,bull_put,2026-04-06 10:16:00,22650,65,22650,22250,129.59999999999997,17576.000000000004,0.9721518987341772,0.8677966101694915,22654.6,2026-04-07 15:16:00,TIME,0.1,8417.499999999998,114.898522707,8302.601477292998,False,True,11.0
2026-04-06 12:52:00,2026-04-06,bull_put,22750.0,22350.0,26026.0,4,6506.5,2026-04-07 10:19:31.668,2026-04-07,bull_put,2026-04-06 10:16:00,22650,65,22650,22250,129.59999999999997,17576.000000000004,0.9721518987341772,0.8677966101694915,22654.6,2026-04-07 15:16:00,TIME,0.1,8417.499999999998,114.898522707,8302.601477292998,True,False,156.0
2026-04-08 11:51:00,2026-04-08,bear_call,24000.0,24400.0,18167.5,5,3633.5,2026-04-09 15:00:22.785,2026-04-13,bull_put,2026-04-08 10:21:00,23900,65,23900,23500,132.64999999999998,17377.75,0.8316455696202532,0.9864406779661016,23902.0,2026-04-09 14:24:00,SL,172.75,-2606.5000000000014,136.583660961,-2743.083660961001,False,False,90.0
2026-04-10 10:15:00,2026-04-10,bull_put,24000.0,23600.0,-65503.75,5,-13100.75,2026-04-13 09:16:35.752,2026-04-13,bear_call,2026-04-10 10:46:00,24000,65,24000,24400,125.45,17845.75,0.1569620253164557,0.0881355932203389,23998.45,2026-04-13 15:16:00,TIME,0.1,8147.750000000001,109.3027311875,8038.447268812501,False,True,31.0
2026-04-16 10:16:00,2026-04-16,bear_call,24300.0,24700.0,-3818.75,5,-763.75,2026-04-17 15:00:22.028,2026-04-21,bull_put,2026-04-16 12:40:00,24150,65,24150,23750,131.7,17439.5,0.9430379746835444,0.9389830508474576,24158.8,2026-04-17 15:16:00,TIME,61.64999999999999,4553.25,119.3049903115,4433.9450096885,False,False,144.0
2026-04-20 10:18:00,2026-04-20,bull_put,24400.0,24000.0,29848.0,4,7462.0,2026-04-21 15:00:32.911,2026-04-21,bull_put,2026-04-20 10:18:00,24400,65,24400,24000,112.5,18687.5,0.9658227848101266,0.8779661016949153,24396.1,2026-04-21 15:16:00,TIME,0.05,7309.25,108.4670787465,7200.7829212535,True,True,0.0
2026-04-22 14:04:00,2026-04-22,bear_call,24450.0,24850.0,25187.5,5,5037.5,2026-04-23 15:00:23.706,2026-04-28,bear_call,2026-04-22 10:22:00,24350,65,24350,24750,149.25,16298.75,0.1037974683544303,0.0101694915254237,24364.1,2026-04-23 15:16:00,TIME,80.1,4494.75,123.3670321785,4371.3829678215,True,False,222.0
2026-04-24 10:21:00,2026-04-24,bear_call,23950.0,24350.0,-14072.5,5,-2814.5,2026-04-27 09:50:34.179,2026-04-28,bear_call,2026-04-24 10:25:00,23950,65,23950,24350,131.45,17455.75,0.0594936708860759,0.1423728813559322,23943.9,2026-04-27 09:49:00,SL,177.55,-2996.5000000000014,120.951233085,-3117.451233085001,True,True,4.0
2026-04-27 10:17:00,2026-04-27,bull_put,24100.0,23700.0,-11609.0,4,-2902.25,2026-04-27 11:34:35.674,2026-04-28,bull_put,2026-04-27 10:19:00,24100,65,24100,23700,87.1,20338.5,0.9430379746835444,0.8271186440677966,24095.05,2026-04-27 11:37:00,SL,135.60000000000002,-3152.500000000002,110.441089168,-3262.941089168002,True,True,2.0
2026-04-27 10:17:00,2026-04-27,bull_put,24100.0,23700.0,-11609.0,4,-2902.25,2026-04-27 11:34:35.674,2026-04-28,bull_put,2026-04-27 11:44:00,24000,65,24000,23600,93.65,19912.75,0.8126582278481013,0.8101694915254237,23993.0,2026-04-28 15:16:00,TIME,21.35,4699.500000000001,105.16822675500002,4594.3317732450005,True,False,87.0
2026-04-29 11:29:00,2026-04-29,bear_call,24300.0,24700.0,26975.0,3,8991.666666666666,2026-04-30 15:00:12.960,2026-05-05,bull_put,2026-04-29 10:21:00,24250,65,24250,23850,111.7,18739.5,0.939240506329114,0.9966101694915256,24265.35,2026-04-29 15:27:00,SL,156.45,-2908.75,125.46787136049998,-3034.2178713605,False,False,68.0
2026-05-06 11:44:00,2026-05-06,bull_put,24100.0,23700.0,20588.75,5,4117.75,2026-05-07 15:00:16.864,2026-05-12,bull_put,2026-05-06 10:18:00,24150,65,24150,23750,118.09999999999998,18323.500000000004,0.8341772151898734,0.9593220338983052,24138.45,2026-05-06 12:24:00,SL,160.65,-2765.750000000002,127.0235512265,-2892.7735512265017,True,False,86.0
2026-05-06 11:44:00,2026-05-06,bull_put,24100.0,23700.0,20588.75,5,4117.75,2026-05-07 15:00:16.864,2026-05-12,bear_call,2026-05-06 12:46:00,24000,65,24000,24400,155.0,15925.0,0.1860759493670886,0.0576271186440678,24022.35,2026-05-06 13:38:00,SL,193.6,-2508.9999999999977,135.23525316,-2644.2352531599977,False,False,62.0
2026-05-06 11:44:00,2026-05-06,bull_put,24100.0,23700.0,20588.75,5,4117.75,2026-05-07 15:00:16.864,2026-05-12,bull_put,2026-05-06 13:39:00,24100,65,24100,23700,114.54999999999998,18554.250000000004,0.8341772151898734,0.9830508474576272,24104.0,2026-05-07 15:16:00,TIME,54.1,3929.249999999999,114.6702571045,3814.579742895499,True,True,115.0
2026-05-08 10:19:00,2026-05-08,bull_put,24200.0,23800.0,-35181.25,5,-7036.25,2026-05-11 09:16:36.326,2026-05-12,bull_put,2026-05-08 10:22:00,24200,65,24200,23800,117.04999999999998,18391.750000000004,0.8075949367088607,0.8203389830508474,24209.55,2026-05-11 09:16:00,SL,221.1,-6763.250000000003,123.3446760785,-6886.594676078503,True,True,3.0
2026-05-11 10:18:00,2026-05-11,bear_call,23900.0,24300.0,-11102.0,4,-2775.5,2026-05-11 11:42:39.668,2026-05-12,bear_call,2026-05-11 10:18:00,23900,65,23900,24300,97.9,19636.5,0.1177215189873417,0.0576271186440678,23875.6,2026-05-11 13:46:00,SL,145.85,-3116.749999999999,112.1592427545,-3228.9092427544992,True,True,0.0
2026-05-11 10:18:00,2026-05-11,bear_call,23900.0,24300.0,-11102.0,4,-2775.5,2026-05-11 11:42:39.668,2026-05-12,bull_put,2026-05-11 13:49:00,24000,65,24000,23600,92.7,19974.5,0.8607594936708861,0.8508474576271187,23981.0,2026-05-11 14:58:00,SL,142.35,-3227.2499999999995,110.0453381435,-3337.2953381434995,False,False,211.0
2026-05-12 10:16:00,2026-05-12,bull_put,23650.0,23250.0,-8394.75,3,-2798.25,2026-05-12 12:08:04.894,2026-05-12,bull_put,2026-05-12 10:18:00,23650,65,23650,23250,44.0,23140.0,0.9721518987341772,0.9694915254237289,23666.7,2026-05-12 12:09:00,SL,101.7,-3750.5,101.680215826,-3852.180215826,True,True,2.0
2026-05-12 10:16:00,2026-05-12,bull_put,23650.0,23250.0,-8394.75,3,-2798.25,2026-05-12 12:08:04.894,2026-05-12,bull_put,2026-05-12 12:18:00,23550,65,23550,23150,31.5,23952.5,0.9367088607594936,0.905084745762712,23573.45,2026-05-12 14:11:00,SL,89.6,-3776.5,100.036273656,-3876.536273656,True,False,122.0
2026-05-13 11:37:00,2026-05-13,bull_put,23400.0,23000.0,20020.0,5,4004.0,2026-05-14 15:00:32.678,2026-05-19,bull_put,2026-05-13 10:16:00,23400,65,23400,23000,123.8,17953.0,0.9177215189873418,0.9830508474576272,23413.8,2026-05-14 15:16:00,TIME,55.7,4426.5,121.270597832,4305.229402168,True,True,81.0
2026-05-15 10:26:00,2026-05-15,bull_put,23800.0,23400.0,-13585.0,5,-2717.0,2026-05-15 11:17:25.232,2026-05-19,bull_put,2026-05-15 10:23:00,23800,65,23800,23400,117.4,18369.0,0.8202531645569621,0.8169491525423729,23814.25,2026-05-15 11:32:00,SL,162.4,-2925.000000000001,124.079399737,-3049.079399737001,True,True,3.0
2026-05-15 10:26:00,2026-05-15,bull_put,23800.0,23400.0,-13585.0,5,-2717.0,2026-05-15 11:17:25.232,2026-05-19,bull_put,2026-05-15 11:38:00,23700,65,23700,23300,118.6,18291.0,0.8113924050632911,0.8406779661016949,23716.95,2026-05-18 09:16:00,SL,226.8,-7033.000000000001,127.881269926,-7160.881269926001,True,False,72.0
